pokedex_number,name,generation,status,species,type_1,type_2,height_m,weight_kg,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,growth_rate,egg_type_1,egg_type_2,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,url,id
218,Slugma,2,Normal,Lava Pokémon,Fire,,0.7,35.0,250.0,40.0,40.0,40.0,70.0,40.0,20.0,190.0,Medium Fast,Amorphous,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/slugma.png,260
219,Magcargo,2,Normal,Lava Pokémon,Fire,Rock,0.8,55.0,430.0,60.0,50.0,120.0,90.0,80.0,30.0,75.0,Medium Fast,Amorphous,,20.0,0.5,0.25,4.0,1.0,1.0,0.5,2.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/magcargo.png,261
220,Swinub,2,Normal,Pig Pokémon,Ice,Ground,0.4,6.5,250.0,50.0,50.0,40.0,30.0,30.0,50.0,225.0,Slow,Field,,20.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/swinub.png,262
221,Piloswine,2,Normal,Swine Pokémon,Ice,Ground,1.1,55.8,450.0,100.0,100.0,80.0,60.0,60.0,50.0,75.0,Slow,Field,,20.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/piloswine.png,263
222,Corsola,2,Normal,Coral Pokémon,Water,Rock,0.6,5.0,410.0,65.0,55.0,95.0,65.0,95.0,35.0,60.0,Fast,Water 1,Water 3,20.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/corsola.png,264
222,Galarian Corsola,8,Normal,Coral Pokémon,Ghost,,0.6,0.5,410.0,60.0,55.0,100.0,65.0,100.0,30.0,60.0,Fast,Water 1,Water 3,20.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,https://www.serebii.net/swordshield/pokemon/222-g.png,265
223,Remoraid,2,Normal,Jet Pokémon,Water,,0.6,12.0,300.0,35.0,65.0,35.0,65.0,35.0,65.0,190.0,Medium Fast,Water 1,Water 2,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/remoraid.png,266
224,Octillery,2,Normal,Jet Pokémon,Water,,0.9,28.5,480.0,75.0,105.0,75.0,105.0,75.0,45.0,75.0,Medium Fast,Water 1,Water 2,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/octillery.png,267
225,Delibird,2,Normal,Delivery Pokémon,Ice,Flying,0.9,16.0,330.0,45.0,55.0,45.0,65.0,45.0,75.0,45.0,Fast,Field,Water 1,20.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/delibird.png,268
226,Mantine,2,Normal,Kite Pokémon,Water,Flying,2.1,220.0,485.0,85.0,40.0,70.0,80.0,140.0,70.0,25.0,Slow,Water 1,,25.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/mantine.png,269
227,Skarmory,2,Normal,Armor Bird Pokémon,Steel,Flying,1.7,50.5,465.0,65.0,80.0,140.0,40.0,70.0,70.0,25.0,Slow,Flying,,25.0,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/skarmory.png,270
228,Houndour,2,Normal,Dark Pokémon,Dark,Fire,0.6,10.8,330.0,45.0,60.0,30.0,80.0,50.0,65.0,120.0,Slow,Field,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/houndour.png,271
229,Houndoom,2,Normal,Dark Pokémon,Dark,Fire,1.4,35.0,500.0,75.0,90.0,50.0,110.0,80.0,95.0,45.0,Slow,Field,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/houndoom.png,272
229,Mega Houndoom,2,Normal,Dark Pokémon,Dark,Fire,1.9,49.5,600.0,75.0,90.0,90.0,140.0,90.0,115.0,45.0,Slow,Field,,20.0,1.0,0.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0,https://www.serebii.net/xy/pokemon/229-m.png,273
230,Kingdra,2,Normal,Dragon Pokémon,Water,Dragon,1.8,152.0,540.0,75.0,95.0,95.0,95.0,95.0,85.0,45.0,Medium Fast,Dragon,Water 1,20.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,https://img.pokemondb.net/sprites/bank/normal/kingdra.png,274
231,Phanpy,2,Normal,Long Nose Pokémon,Ground,,0.5,33.5,330.0,90.0,60.0,60.0,40.0,40.0,40.0,120.0,Medium Fast,Field,,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/phanpy.png,275
232,Donphan,2,Normal,Armor Pokémon,Ground,,1.1,120.0,500.0,90.0,120.0,120.0,60.0,60.0,50.0,60.0,Medium Fast,Field,,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/donphan.png,276
233,Porygon2,2,Normal,Virtual Pokémon,Normal,,0.6,32.5,515.0,85.0,80.0,90.0,105.0,95.0,60.0,45.0,Medium Fast,Mineral,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/porygon2.png,277
234,Stantler,2,Normal,Big Horn Pokémon,Normal,,1.4,71.2,465.0,73.0,95.0,62.0,85.0,65.0,85.0,45.0,Slow,Field,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/stantler.png,278
235,Smeargle,2,Normal,Painter Pokémon,Normal,,1.2,58.0,250.0,55.0,20.0,35.0,20.0,45.0,75.0,45.0,Fast,Field,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/smeargle.png,279
236,Tyrogue,2,Normal,Scuffle Pokémon,Fighting,,0.7,21.0,210.0,35.0,35.0,35.0,35.0,35.0,35.0,75.0,Medium Fast,Undiscovered,,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/tyrogue.png,280
237,Hitmontop,2,Normal,Handstand Pokémon,Fighting,,1.4,48.0,455.0,50.0,95.0,95.0,35.0,110.0,70.0,45.0,Medium Fast,Human-Like,,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/hitmontop.png,281
238,Smoochum,2,Normal,Kiss Pokémon,Ice,Psychic,0.4,6.0,305.0,45.0,30.0,15.0,85.0,65.0,65.0,45.0,Medium Fast,Undiscovered,,25.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,2.0,2.0,1.0,2.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/smoochum.png,282
239,Elekid,2,Normal,Electric Pokémon,Electric,,0.6,23.5,360.0,45.0,63.0,37.0,65.0,55.0,95.0,45.0,Medium Fast,Undiscovered,,25.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/elekid.png,283
240,Magby,2,Normal,Live Coal Pokémon,Fire,,0.7,21.4,365.0,45.0,75.0,37.0,70.0,55.0,83.0,45.0,Medium Fast,Undiscovered,,25.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/magby.png,284
241,Miltank,2,Normal,Milk Cow Pokémon,Normal,,1.2,75.5,490.0,95.0,80.0,105.0,40.0,70.0,100.0,45.0,Slow,Field,,20.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/miltank.png,285
242,Blissey,2,Normal,Happiness Pokémon,Normal,,1.5,46.8,540.0,255.0,10.0,10.0,75.0,135.0,55.0,30.0,Fast,Fairy,,40.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/blissey.png,286
243,Raikou,2,Sub Legendary,Thunder Pokémon,Electric,,1.9,178.0,580.0,90.0,85.0,75.0,115.0,100.0,115.0,3.0,Slow,Undiscovered,,80.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/raikou.png,287
244,Entei,2,Sub Legendary,Volcano Pokémon,Fire,,2.1,198.0,580.0,115.0,115.0,85.0,90.0,75.0,100.0,3.0,Slow,Undiscovered,,80.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/entei.png,288
245,Suicune,2,Sub Legendary,Aurora Pokémon,Water,,2.0,187.0,580.0,100.0,75.0,115.0,90.0,115.0,85.0,3.0,Slow,Undiscovered,,80.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/suicune.png,289
246,Larvitar,2,Normal,Rock Skin Pokémon,Rock,Ground,0.6,72.0,300.0,50.0,64.0,50.0,45.0,50.0,41.0,45.0,Slow,Monster,,40.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/larvitar.png,290
247,Pupitar,2,Normal,Hard Shell Pokémon,Rock,Ground,1.2,152.0,410.0,70.0,84.0,70.0,65.0,70.0,51.0,45.0,Slow,Monster,,40.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/pupitar.png,291
248,Tyranitar,2,Normal,Armor Pokémon,Rock,Dark,2.0,202.0,600.0,100.0,134.0,110.0,95.0,100.0,61.0,45.0,Slow,Monster,,40.0,0.5,0.5,2.0,1.0,2.0,1.0,4.0,0.5,2.0,0.5,0.0,2.0,1.0,0.5,1.0,0.5,2.0,2.0,https://img.pokemondb.net/sprites/bank/normal/tyranitar.png,292
248,Mega Tyranitar,2,Normal,Armor Pokémon,Rock,Dark,2.5,255.0,700.0,100.0,164.0,150.0,95.0,120.0,71.0,45.0,Slow,Monster,,40.0,0.5,0.5,2.0,1.0,2.0,1.0,4.0,0.5,2.0,0.5,0.0,2.0,1.0,0.5,1.0,0.5,2.0,2.0,https://www.serebii.net/xy/pokemon/248-m.png,293
249,Lugia,2,Legendary,Diving Pokémon,Psychic,Flying,5.2,216.0,680.0,106.0,90.0,130.0,90.0,154.0,110.0,3.0,Slow,Undiscovered,,120.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/lugia.png,294
250,Ho-oh,2,Legendary,Rainbow Pokémon,Fire,Flying,3.8,199.0,680.0,106.0,130.0,90.0,110.0,154.0,90.0,3.0,Slow,Undiscovered,,120.0,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/ho-oh.png,295
251,Celebi,2,Mythical,Time Travel Pokémon,Psychic,Grass,0.6,5.0,600.0,100.0,100.0,100.0,100.0,100.0,100.0,45.0,Medium Slow,Undiscovered,,120.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,2.0,0.5,2.0,0.5,4.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/celebi.png,296
252,Treecko,3,Normal,Wood Gecko Pokémon,Grass,,0.5,5.0,310.0,40.0,45.0,35.0,65.0,55.0,70.0,45.0,Medium Slow,Dragon,Monster,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/treecko.png,297
253,Grovyle,3,Normal,Wood Gecko Pokémon,Grass,,0.9,21.6,405.0,50.0,65.0,45.0,85.0,65.0,95.0,45.0,Medium Slow,Dragon,Monster,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/grovyle.png,298
254,Sceptile,3,Normal,Forest Pokémon,Grass,,1.7,52.2,530.0,70.0,85.0,65.0,105.0,85.0,120.0,45.0,Medium Slow,Dragon,Monster,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/sceptile.png,299
254,Mega Sceptile,3,Normal,Forest Pokémon,Grass,Dragon,1.9,55.2,630.0,70.0,110.0,75.0,145.0,85.0,145.0,45.0,Medium Slow,Dragon,Monster,20.0,1.0,1.0,0.25,0.0,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,https://www.serebii.net/xy/pokemon/254-m.png,300
255,Torchic,3,Normal,Chick Pokémon,Fire,,0.4,2.5,310.0,45.0,60.0,40.0,70.0,50.0,45.0,45.0,Medium Slow,Field,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/torchic.png,301
256,Combusken,3,Normal,Young Fowl Pokémon,Fire,Fighting,0.9,19.5,405.0,60.0,85.0,60.0,85.0,60.0,55.0,45.0,Medium Slow,Field,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/combusken.png,302
257,Blaziken,3,Normal,Blaze Pokémon,Fire,Fighting,1.9,52.0,530.0,80.0,120.0,70.0,110.0,70.0,80.0,45.0,Medium Slow,Field,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/blaziken.png,303
257,Mega Blaziken,3,Normal,Blaze Pokémon,Fire,Fighting,1.9,52.0,630.0,80.0,160.0,80.0,130.0,80.0,100.0,45.0,Medium Slow,Field,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,https://www.serebii.net/xy/pokemon/257-m.png,304
258,Mudkip,3,Normal,Mud Fish Pokémon,Water,,0.4,7.6,310.0,50.0,70.0,50.0,50.0,50.0,40.0,45.0,Medium Slow,Monster,Water 1,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/mudkip.png,305
259,Marshtomp,3,Normal,Mud Fish Pokémon,Water,Ground,0.7,28.0,405.0,70.0,85.0,70.0,60.0,70.0,50.0,45.0,Medium Slow,Monster,Water 1,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/marshtomp.png,306
260,Swampert,3,Normal,Mud Fish Pokémon,Water,Ground,1.5,81.9,535.0,100.0,110.0,90.0,85.0,90.0,60.0,45.0,Medium Slow,Monster,Water 1,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/swampert.png,307
260,Mega Swampert,3,Normal,Mud Fish Pokémon,Water,Ground,1.9,102.0,635.0,100.0,150.0,110.0,95.0,110.0,70.0,45.0,Medium Slow,Monster,Water 1,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,https://www.serebii.net/xy/pokemon/260-m.png,308
261,Poochyena,3,Normal,Bite Pokémon,Dark,,0.5,13.6,220.0,35.0,55.0,35.0,30.0,30.0,35.0,255.0,Medium Fast,Field,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/poochyena.png,309
262,Mightyena,3,Normal,Bite Pokémon,Dark,,1.0,37.0,420.0,70.0,90.0,70.0,60.0,60.0,70.0,127.0,Medium Fast,Field,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/mightyena.png,310
263,Zigzagoon,3,Normal,TinyRaccoon Pokémon,Normal,,0.4,17.5,240.0,38.0,30.0,41.0,30.0,41.0,60.0,255.0,Medium Fast,Field,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/zigzagoon.png,311
263,Galarian Zigzagoon,8,Normal,Tiny Raccoon Pokémon,Dark,Normal,0.4,17.5,240.0,38.0,30.0,41.0,30.0,41.0,60.0,255.0,Medium Fast,Field,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,2.0,https://www.serebii.net/swordshield/pokemon/263-g.png,312
264,Linoone,3,Normal,Rushing Pokémon,Normal,,0.5,32.5,420.0,78.0,70.0,61.0,50.0,61.0,100.0,90.0,Medium Fast,Field,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/linoone.png,313
264,Galarian Linoone,8,Normal,Rushing Pokémon,Dark,Normal,0.5,32.5,420.0,78.0,70.0,61.0,50.0,61.0,100.0,90.0,Medium Fast,Field,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,2.0,https://www.serebii.net/swordshield/pokemon/264-g.png,314
265,Wurmple,3,Normal,Worm Pokémon,Bug,,0.3,3.6,195.0,45.0,45.0,35.0,20.0,30.0,20.0,255.0,Medium Fast,Bug,,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/wurmple.png,315
266,Silcoon,3,Normal,Cocoon Pokémon,Bug,,0.6,10.0,205.0,50.0,35.0,55.0,25.0,25.0,15.0,120.0,Medium Fast,Bug,,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/silcoon.png,316
267,Beautifly,3,Normal,Butterfly Pokémon,Bug,Flying,1.0,28.4,395.0,60.0,70.0,50.0,100.0,50.0,65.0,45.0,Medium Fast,Bug,,15.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/beautifly.png,317
268,Cascoon,3,Normal,Cocoon Pokémon,Bug,,0.7,11.5,205.0,50.0,35.0,55.0,25.0,25.0,15.0,120.0,Medium Fast,Bug,,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/cascoon.png,318
269,Dustox,3,Normal,Poison Moth Pokémon,Bug,Poison,1.2,31.6,385.0,60.0,50.0,70.0,50.0,90.0,65.0,45.0,Medium Fast,Bug,,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/dustox.png,319
270,Lotad,3,Normal,Water Weed Pokémon,Water,Grass,0.5,2.6,220.0,40.0,30.0,30.0,40.0,50.0,30.0,255.0,Medium Slow,Grass,Water 1,15.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/lotad.png,320
271,Lombre,3,Normal,Jolly Pokémon,Water,Grass,1.2,32.5,340.0,60.0,50.0,50.0,60.0,70.0,50.0,120.0,Medium Slow,Grass,Water 1,15.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/lombre.png,321
272,Ludicolo,3,Normal,Carefree Pokémon,Water,Grass,1.5,55.0,480.0,80.0,70.0,70.0,90.0,100.0,70.0,45.0,Medium Slow,Grass,Water 1,15.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/ludicolo.png,322
273,Seedot,3,Normal,Acorn Pokémon,Grass,,0.5,4.0,220.0,40.0,40.0,50.0,30.0,30.0,30.0,255.0,Medium Slow,Field,Grass,15.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/seedot.png,323
274,Nuzleaf,3,Normal,Wily Pokémon,Grass,Dark,1.0,28.0,340.0,70.0,70.0,40.0,60.0,40.0,60.0,120.0,Medium Slow,Field,Grass,15.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/nuzleaf.png,324
275,Shiftry,3,Normal,Wicked Pokémon,Grass,Dark,1.3,59.6,480.0,90.0,100.0,60.0,90.0,60.0,80.0,45.0,Medium Slow,Field,Grass,15.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/shiftry.png,325
276,Taillow,3,Normal,TinySwallow Pokémon,Normal,Flying,0.3,2.3,270.0,40.0,55.0,30.0,30.0,30.0,85.0,200.0,Medium Slow,Flying,,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/taillow.png,326
277,Swellow,3,Normal,Swallow Pokémon,Normal,Flying,0.7,19.8,455.0,60.0,85.0,60.0,75.0,50.0,125.0,45.0,Medium Slow,Flying,,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/swellow.png,327
278,Wingull,3,Normal,Seagull Pokémon,Water,Flying,0.6,9.5,270.0,40.0,30.0,30.0,55.0,30.0,85.0,190.0,Medium Fast,Flying,Water 1,20.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/wingull.png,328
279,Pelipper,3,Normal,Water Bird Pokémon,Water,Flying,1.2,28.0,440.0,60.0,50.0,100.0,95.0,70.0,65.0,45.0,Medium Fast,Flying,Water 1,20.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/pelipper.png,329
280,Ralts,3,Normal,Feeling Pokémon,Psychic,Fairy,0.4,6.6,198.0,28.0,25.0,25.0,45.0,35.0,40.0,235.0,Slow,Amorphous,Human-Like,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/ralts.png,330
281,Kirlia,3,Normal,Emotion Pokémon,Psychic,Fairy,0.8,20.2,278.0,38.0,35.0,35.0,65.0,55.0,50.0,120.0,Slow,Amorphous,Human-Like,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/kirlia.png,331
